Treatment,Tub,Date,Time,DateTime,Temperature (°F),Temperature (°C)
Ambient,2,2023-02-13,1:08,2023-02-13 01:08,73.753,23.19611111
Ambient,2,2023-02-13,1:23,2023-02-13 01:23,73.234,22.90777778
Ambient,2,2023-02-13,1:38,2023-02-13 01:38,72.718,22.62111111
Ambient,2,2023-02-13,1:53,2023-02-13 01:53,72.199,22.33277778
Ambient,2,2023-02-13,2:08,2023-02-13 02:08,73.753,23.19611111
Ambient,2,2023-02-13,2:23,2023-02-13 02:23,73.062,22.81222222
Ambient,2,2023-02-13,2:38,2023-02-13 02:38,72.545,22.525
Ambient,2,2023-02-13,2:53,2023-02-13 02:53,72.372,22.42888889
Ambient,2,2023-02-13,3:08,2023-02-13 03:08,73.58,23.1
Ambient,2,2023-02-13,3:23,2023-02-13 03:23,73.062,22.81222222
Ambient,2,2023-02-13,3:38,2023-02-13 03:38,72.545,22.525
Ambient,2,2023-02-13,3:53,2023-02-13 03:53,72.891,22.71722222
Ambient,2,2023-02-13,4:08,2023-02-13 04:08,73.58,23.1
Ambient,2,2023-02-13,4:23,2023-02-13 04:23,73.062,22.81222222
Ambient,2,2023-02-13,4:38,2023-02-13 04:38,72.372,22.42888889
Ambient,2,2023-02-13,4:53,2023-02-13 04:53,73.234,22.90777778
Ambient,2,2023-02-13,5:08,2023-02-13 05:08,73.58,23.1
Ambient,2,2023-02-13,5:23,2023-02-13 05:23,72.891,22.71722222
Ambient,2,2023-02-13,5:38,2023-02-13 05:38,72.372,22.42888889
Ambient,2,2023-02-13,5:53,2023-02-13 05:53,73.753,23.19611111
Ambient,2,2023-02-13,6:08,2023-02-13 06:08,73.58,23.1
Ambient,2,2023-02-13,6:23,2023-02-13 06:23,72.891,22.71722222
Ambient,2,2023-02-13,6:38,2023-02-13 06:38,72.372,22.42888889
Ambient,2,2023-02-13,6:53,2023-02-13 06:53,73.753,23.19611111
Ambient,2,2023-02-13,7:08,2023-02-13 07:08,73.58,23.1
Ambient,2,2023-02-13,7:23,2023-02-13 07:23,73.062,22.81222222
Ambient,2,2023-02-13,7:38,2023-02-13 07:38,72.545,22.525
Ambient,2,2023-02-13,7:53,2023-02-13 07:53,72.545,22.525
Ambient,2,2023-02-13,8:08,2023-02-13 08:08,74.271,23.48388889
Ambient,2,2023-02-13,8:23,2023-02-13 08:23,73.753,23.19611111
Ambient,2,2023-02-13,8:38,2023-02-13 08:38,73.062,22.81222222
Ambient,2,2023-02-13,8:53,2023-02-13 08:53,72.545,22.525
Ambient,2,2023-02-13,9:08,2023-02-13 09:08,72.545,22.525
Ambient,2,2023-02-13,9:23,2023-02-13 09:23,74.271,23.48388889
Ambient,2,2023-02-13,9:38,2023-02-13 09:38,73.58,23.1
Ambient,2,2023-02-13,9:53,2023-02-13 09:53,73.062,22.81222222
Ambient,2,2023-02-13,10:08,2023-02-13 10:08,72.545,22.525
Ambient,2,2023-02-13,10:23,2023-02-13 10:23,72.372,22.42888889
Ambient,2,2023-02-13,10:38,2023-02-13 10:38,73.926,23.29222222
Ambient,2,2023-02-13,10:53,2023-02-13 10:53,73.407,23.00388889
Ambient,2,2023-02-13,11:08,2023-02-13 11:08,72.891,22.71722222
Ambient,2,2023-02-13,11:23,2023-02-13 11:23,72.372,22.42888889
Ambient,2,2023-02-13,11:38,2023-02-13 11:38,73.753,23.19611111
Ambient,2,2023-02-13,11:53,2023-02-13 11:53,73.753,23.19611111
Ambient,2,2023-02-13,12:08,2023-02-13 12:08,73.234,22.90777778
Ambient,2,2023-02-13,12:23,2023-02-13 12:23,72.718,22.62111111
Ambient,2,2023-02-13,12:38,2023-02-13 12:38,72.372,22.42888889
Ambient,2,2023-02-13,12:53,2023-02-13 12:53,73.234,22.90777778
Ambient,2,2023-02-13,13:08,2023-02-13 13:08,73.062,22.81222222
Ambient,2,2023-02-13,13:23,2023-02-13 13:23,72.718,22.62111111
Ambient,2,2023-02-13,13:38,2023-02-13 13:38,72.199,22.33277778
Ambient,2,2023-02-13,13:53,2023-02-13 13:53,73.753,23.19611111
Ambient,2,2023-02-13,14:08,2023-02-13 14:08,73.234,22.90777778
Ambient,2,2023-02-13,14:23,2023-02-13 14:23,72.891,22.71722222
Ambient,2,2023-02-13,14:38,2023-02-13 14:38,72.372,22.42888889
Ambient,2,2023-02-13,14:53,2023-02-13 14:53,73.926,23.29222222
Ambient,2,2023-02-13,15:08,2023-02-13 15:08,73.407,23.00388889
Ambient,2,2023-02-13,15:23,2023-02-13 15:23,72.718,22.62111111
Ambient,2,2023-02-13,15:38,2023-02-13 15:38,72.199,22.33277778
Ambient,2,2023-02-13,15:53,2023-02-13 15:53,73.58,23.1
Ambient,2,2023-02-13,16:08,2023-02-13 16:08,73.234,22.90777778
Ambient,2,2023-02-13,16:23,2023-02-13 16:23,72.545,22.525
Ambient,2,2023-02-13,16:38,2023-02-13 16:38,72.199,22.33277778
Ambient,2,2023-02-13,16:53,2023-02-13 16:53,73.234,22.90777778
Ambient,2,2023-02-13,17:08,2023-02-13 17:08,72.545,22.525
Ambient,2,2023-02-13,17:23,2023-02-13 17:23,72.372,22.42888889
Ambient,2,2023-02-13,17:38,2023-02-13 17:38,73.58,23.1
Ambient,2,2023-02-13,17:53,2023-02-13 17:53,72.891,22.71722222
Ambient,2,2023-02-13,18:08,2023-02-13 18:08,72.372,22.42888889
Ambient,2,2023-02-13,18:23,2023-02-13 18:23,73.58,23.1
Ambient,2,2023-02-13,18:38,2023-02-13 18:38,73.407,23.00388889
Ambient,2,2023-02-13,18:53,2023-02-13 18:53,72.718,22.62111111
Ambient,2,2023-02-13,19:08,2023-02-13 19:08,72.199,22.33277778
Ambient,2,2023-02-13,19:23,2023-02-13 19:23,73.753,23.19611111
Ambient,2,2023-02-13,19:38,2023-02-13 19:38,73.062,22.81222222
Ambient,2,2023-02-13,19:53,2023-02-13 19:53,72.545,22.525
Ambient,2,2023-02-13,20:08,2023-02-13 20:08,72.718,22.62111111
Ambient,2,2023-02-13,20:23,2023-02-13 20:23,73.062,22.81222222
Ambient,2,2023-02-13,20:38,2023-02-13 20:38,72.372,22.42888889
Ambient,2,2023-02-13,20:53,2023-02-13 20:53,73.234,22.90777778
Ambient,2,2023-02-13,21:08,2023-02-13 21:08,73.407,23.00388889
Ambient,2,2023-02-13,21:23,2023-02-13 21:23,72.718,22.62111111
Ambient,2,2023-02-13,21:38,2023-02-13 21:38,72.199,22.33277778
Ambient,2,2023-02-13,21:53,2023-02-13 21:53,73.753,23.19611111
Ambient,2,2023-02-13,22:08,2023-02-13 22:08,73.234,22.90777778
Ambient,2,2023-02-13,22:23,2023-02-13 22:23,72.545,22.525
Ambient,2,2023-02-13,22:38,2023-02-13 22:38,72.372,22.42888889
Ambient,2,2023-02-13,22:53,2023-02-13 22:53,73.753,23.19611111
Ambient,2,2023-02-13,23:08,2023-02-13 23:08,73.062,22.81222222
Ambient,2,2023-02-13,23:23,2023-02-13 23:23,72.545,22.525
Ambient,2,2023-02-13,23:38,2023-02-13 23:38,72.891,22.71722222
Ambient,2,2023-02-13,23:53,2023-02-13 23:53,73.58,23.1
Ambient,2,2023-02-14,0:08,2023-02-14 00:08,72.891,22.71722222
Ambient,2,2023-02-14,0:23,2023-02-14 00:23,72.372,22.42888889
Ambient,2,2023-02-14,0:38,2023-02-14 00:38,73.753,23.19611111
Ambient,2,2023-02-14,0:53,2023-02-14 00:53,73.407,23.00388889
Ambient,2,2023-02-14,1:08,2023-02-14 01:08,72.718,22.62111111
Ambient,2,2023-02-14,1:23,2023-02-14 01:23,72.199,22.33277778
Ambient,2,2023-02-14,1:38,2023-02-14 01:38,73.062,22.81222222
Ambient,2,2023-02-14,1:53,2023-02-14 01:53,72.545,22.525
Ambient,2,2023-02-14,2:08,2023-02-14 02:08,72.718,22.62111111
Ambient,2,2023-02-14,2:23,2023-02-14 02:23,73.58,23.1
Ambient,2,2023-02-14,2:38,2023-02-14 02:38,73.062,22.81222222
Ambient,2,2023-02-14,2:53,2023-02-14 02:53,72.372,22.42888889
Ambient,2,2023-02-14,3:08,2023-02-14 03:08,73.407,23.00388889
Ambient,2,2023-02-14,3:23,2023-02-14 03:23,73.407,23.00388889
Ambient,2,2023-02-14,3:38,2023-02-14 03:38,72.891,22.71722222
Ambient,2,2023-02-14,3:53,2023-02-14 03:53,72.199,22.33277778
Ambient,2,2023-02-14,4:08,2023-02-14 04:08,73.753,23.19611111
Ambient,2,2023-02-14,4:23,2023-02-14 04:23,73.234,22.90777778
Ambient,2,2023-02-14,4:38,2023-02-14 04:38,72.718,22.62111111
Ambient,2,2023-02-14,4:53,2023-02-14 04:53,72.199,22.33277778
Ambient,2,2023-02-14,5:08,2023-02-14 05:08,74.098,23.38777778
Ambient,2,2023-02-14,5:23,2023-02-14 05:23,73.407,23.00388889
Ambient,2,2023-02-14,5:38,2023-02-14 05:38,72.718,22.62111111
Ambient,2,2023-02-14,5:53,2023-02-14 05:53,72.372,22.42888889
Ambient,2,2023-02-14,6:08,2023-02-14 06:08,74.098,23.38777778
Ambient,2,2023-02-14,6:23,2023-02-14 06:23,73.58,23.1
Ambient,2,2023-02-14,6:38,2023-02-14 06:38,73.062,22.81222222
Ambient,2,2023-02-14,6:53,2023-02-14 06:53,72.545,22.525
Ambient,2,2023-02-14,7:08,2023-02-14 07:08,72.891,22.71722222
Ambient,2,2023-02-14,7:23,2023-02-14 07:23,73.926,23.29222222
Ambient,2,2023-02-14,7:38,2023-02-14 07:38,73.407,23.00388889
Ambient,2,2023-02-14,7:53,2023-02-14 07:53,72.891,22.71722222
Ambient,2,2023-02-14,8:08,2023-02-14 08:08,72.372,22.42888889
Ambient,2,2023-02-14,8:23,2023-02-14 08:23,74.098,23.38777778
Ambient,2,2023-02-14,8:38,2023-02-14 08:38,73.753,23.19611111
Ambient,2,2023-02-14,8:53,2023-02-14 08:53,73.062,22.81222222
Ambient,2,2023-02-14,9:08,2023-02-14 09:08,72.545,22.525
Ambient,2,2023-02-14,9:23,2023-02-14 09:23,72.199,22.33277778
Ambient,2,2023-02-14,9:38,2023-02-14 09:38,72.718,22.62111111
Ambient,2,2023-02-14,9:53,2023-02-14 09:53,72.372,22.42888889
Ambient,2,2023-02-14,10:08,2023-02-14 10:08,74.271,23.48388889
Ambient,2,2023-02-14,10:23,2023-02-14 10:23,73.753,23.19611111
Ambient,2,2023-02-14,10:38,2023-02-14 10:38,73.234,22.90777778
Ambient,2,2023-02-14,10:53,2023-02-14 10:53,72.718,22.62111111
Ambient,2,2023-02-14,11:08,2023-02-14 11:08,72.372,22.42888889
Ambient,2,2023-02-14,11:23,2023-02-14 11:23,73.407,23.00388889
Ambient,2,2023-02-14,11:38,2023-02-14 11:38,73.926,23.29222222
Ambient,2,2023-02-14,11:53,2023-02-14 11:53,73.407,23.00388889
Ambient,2,2023-02-14,12:08,2023-02-14 12:08,72.891,22.71722222
Ambient,2,2023-02-14,12:23,2023-02-14 12:23,72.372,22.42888889
Ambient,2,2023-02-14,12:38,2023-02-14 12:38,72.372,22.42888889
Ambient,2,2023-02-14,12:53,2023-02-14 12:53,74.271,23.48388889
Ambient,2,2023-02-14,13:08,2023-02-14 13:08,73.58,23.1
Ambient,2,2023-02-14,13:23,2023-02-14 13:23,73.062,22.81222222
Ambient,2,2023-02-14,13:38,2023-02-14 13:38,72.718,22.62111111
Ambient,2,2023-02-14,13:53,2023-02-14 13:53,72.372,22.42888889
Ambient,2,2023-02-14,14:08,2023-02-14 14:08,72.718,22.62111111
Ambient,2,2023-02-14,14:23,2023-02-14 14:23,74.791,23.77277778
Ambient,2,2023-02-14,14:38,2023-02-14 14:38,74.271,23.48388889
Ambient,2,2023-02-14,14:53,2023-02-14 14:53,73.753,23.19611111
Ambient,2,2023-02-14,15:08,2023-02-14 15:08,73.234,22.90777778
Ambient,2,2023-02-14,15:23,2023-02-14 15:23,72.891,22.71722222
Ambient,2,2023-02-14,15:38,2023-02-14 15:38,72.545,22.525
Ambient,2,2023-02-14,15:53,2023-02-14 15:53,73.58,23.1
Ambient,2,2023-02-14,16:08,2023-02-14 16:08,73.926,23.29222222
Ambient,2,2023-02-14,16:23,2023-02-14 16:23,73.753,23.19611111
Ambient,2,2023-02-14,16:38,2023-02-14 16:38,73.58,23.1
Ambient,2,2023-02-14,16:53,2023-02-14 16:53,73.234,22.90777778
Ambient,2,2023-02-14,17:08,2023-02-14 17:08,72.718,22.62111111
Ambient,2,2023-02-14,17:23,2023-02-14 17:23,72.372,22.42888889
Ambient,2,2023-02-14,17:38,2023-02-14 17:38,73.753,23.19611111
Ambient,2,2023-02-14,17:53,2023-02-14 17:53,73.926,23.29222222
Ambient,2,2023-02-14,18:08,2023-02-14 18:08,73.753,23.19611111
Ambient,2,2023-02-14,18:23,2023-02-14 18:23,73.407,23.00388889
Ambient,2,2023-02-14,18:38,2023-02-14 18:38,73.062,22.81222222
Ambient,2,2023-02-14,18:53,2023-02-14 18:53,72.545,22.525
Ambient,2,2023-02-14,19:08,2023-02-14 19:08,73.753,23.19611111
Ambient,2,2023-02-14,19:23,2023-02-14 19:23,73.753,23.19611111
Ambient,2,2023-02-14,19:38,2023-02-14 19:38,75.139,23.96611111
Ambient,2,2023-02-14,19:53,2023-02-14 19:53,74.098,23.38777778
Ambient,2,2023-02-14,20:08,2023-02-14 20:08,73.753,23.19611111
Ambient,2,2023-02-14,20:23,2023-02-14 20:23,73.234,22.90777778
Ambient,2,2023-02-14,20:38,2023-02-14 20:38,72.718,22.62111111
Ambient,2,2023-02-14,20:53,2023-02-14 20:53,72.372,22.42888889
Ambient,2,2023-02-14,21:08,2023-02-14 21:08,74.098,23.38777778
Ambient,2,2023-02-14,21:23,2023-02-14 21:23,73.753,23.19611111
Ambient,2,2023-02-14,21:38,2023-02-14 21:38,74.271,23.48388889
Ambient,2,2023-02-14,21:53,2023-02-14 21:53,73.926,23.29222222
Ambient,2,2023-02-14,22:08,2023-02-14 22:08,73.407,23.00388889
Ambient,2,2023-02-14,22:23,2023-02-14 22:23,72.891,22.71722222
Ambient,2,2023-02-14,22:38,2023-02-14 22:38,72.545,22.525
Ambient,2,2023-02-14,22:53,2023-02-14 22:53,73.926,23.29222222
Ambient,2,2023-02-14,23:08,2023-02-14 23:08,73.753,23.19611111
Ambient,2,2023-02-14,23:23,2023-02-14 23:23,74.964,23.86888889
Ambient,2,2023-02-14,23:38,2023-02-14 23:38,74.098,23.38777778
Ambient,2,2023-02-14,23:53,2023-02-14 23:53,73.753,23.19611111
Ambient,2,2023-02-15,0:08,2023-02-15 00:08,73.234,22.90777778
Ambient,2,2023-02-15,0:23,2023-02-15 00:23,72.718,22.62111111
Ambient,2,2023-02-15,0:38,2023-02-15 00:38,72.372,22.42888889
Ambient,2,2023-02-15,0:53,2023-02-15 00:53,73.926,23.29222222
Ambient,2,2023-02-15,1:08,2023-02-15 01:08,73.753,23.19611111
Ambient,2,2023-02-15,1:23,2023-02-15 01:23,74.271,23.48388889
Ambient,2,2023-02-15,1:38,2023-02-15 01:38,74.098,23.38777778
Ambient,2,2023-02-15,1:53,2023-02-15 01:53,73.58,23.1
Ambient,2,2023-02-15,2:08,2023-02-15 02:08,73.062,22.81222222
Ambient,2,2023-02-15,2:23,2023-02-15 02:23,72.718,22.62111111
Ambient,2,2023-02-15,2:38,2023-02-15 02:38,73.926,23.29222222
Ambient,2,2023-02-15,2:53,2023-02-15 02:53,73.753,23.19611111
Ambient,2,2023-02-15,3:08,2023-02-15 03:08,75.139,23.96611111
Ambient,2,2023-02-15,3:23,2023-02-15 03:23,74.271,23.48388889
Ambient,2,2023-02-15,3:38,2023-02-15 03:38,73.926,23.29222222
Ambient,2,2023-02-15,3:53,2023-02-15 03:53,73.58,23.1
Ambient,2,2023-02-15,4:08,2023-02-15 04:08,73.062,22.81222222
Ambient,2,2023-02-15,4:23,2023-02-15 04:23,72.545,22.525
Ambient,2,2023-02-15,4:38,2023-02-15 04:38,74.271,23.48388889
Ambient,2,2023-02-15,4:53,2023-02-15 04:53,75.312,24.06222222
Ambient,2,2023-02-15,5:08,2023-02-15 05:08,74.446,23.58111111
Ambient,2,2023-02-15,5:23,2023-02-15 05:23,73.926,23.29222222
Ambient,2,2023-02-15,5:38,2023-02-15 05:38,73.407,23.00388889
Ambient,2,2023-02-15,5:53,2023-02-15 05:53,72.891,22.71722222
Ambient,2,2023-02-15,6:08,2023-02-15 06:08,72.545,22.525
Ambient,2,2023-02-15,6:23,2023-02-15 06:23,74.098,23.38777778
Ambient,2,2023-02-15,6:38,2023-02-15 06:38,73.753,23.19611111
Ambient,2,2023-02-15,6:53,2023-02-15 06:53,74.446,23.58111111
Ambient,2,2023-02-15,7:08,2023-02-15 07:08,74.098,23.38777778
Ambient,2,2023-02-15,7:23,2023-02-15 07:23,73.753,23.19611111
Ambient,2,2023-02-15,7:38,2023-02-15 07:38,73.234,22.90777778
Ambient,2,2023-02-15,7:53,2023-02-15 07:53,72.891,22.71722222
Ambient,2,2023-02-15,8:08,2023-02-15 08:08,72.545,22.525
Ambient,2,2023-02-15,8:23,2023-02-15 08:23,73.926,23.29222222
Ambient,2,2023-02-15,8:38,2023-02-15 08:38,73.753,23.19611111
Ambient,2,2023-02-15,8:53,2023-02-15 08:53,74.446,23.58111111
Ambient,2,2023-02-15,9:08,2023-02-15 09:08,74.098,23.38777778
Ambient,2,2023-02-15,9:23,2023-02-15 09:23,73.753,23.19611111
Ambient,2,2023-02-15,9:38,2023-02-15 09:38,73.407,23.00388889
Ambient,2,2023-02-15,9:53,2023-02-15 09:53,73.062,22.81222222
Ambient,2,2023-02-15,10:08,2023-02-15 10:08,72.718,22.62111111
Ambient,2,2023-02-15,10:23,2023-02-15 10:23,72.372,22.42888889
Ambient,2,2023-02-15,10:38,2023-02-15 10:38,74.098,23.38777778
Ambient,2,2023-02-15,10:53,2023-02-15 10:53,73.753,23.19611111
Ambient,2,2023-02-15,11:08,2023-02-15 11:08,73.58,23.1
Ambient,2,2023-02-15,11:23,2023-02-15 11:23,73.407,23.00388889
Ambient,2,2023-02-15,11:38,2023-02-15 11:38,73.062,22.81222222
Ambient,2,2023-02-15,11:53,2023-02-15 11:53,72.718,22.62111111
Ambient,2,2023-02-15,12:08,2023-02-15 12:08,72.372,22.42888889
Ambient,2,2023-02-15,12:23,2023-02-15 12:23,73.926,23.29222222
Ambient,2,2023-02-15,12:38,2023-02-15 12:38,73.753,23.19611111
Ambient,2,2023-02-15,12:53,2023-02-15 12:53,74.271,23.48388889
Ambient,2,2023-02-15,13:08,2023-02-15 13:08,73.926,23.29222222
Ambient,2,2023-02-15,13:23,2023-02-15 13:23,73.58,23.1
Ambient,2,2023-02-15,13:38,2023-02-15 13:38,73.062,22.81222222
Ambient,2,2023-02-15,13:53,2023-02-15 13:53,72.545,22.525
Ambient,2,2023-02-15,14:08,2023-02-15 14:08,72.891,22.71722222
Ambient,2,2023-02-15,14:23,2023-02-15 14:23,74.098,23.38777778
Ambient,2,2023-02-15,14:38,2023-02-15 14:38,73.58,23.1
Ambient,2,2023-02-15,14:53,2023-02-15 14:53,73.234,22.90777778
Ambient,2,2023-02-15,15:08,2023-02-15 15:08,72.718,22.62111111
Ambient,2,2023-02-15,15:23,2023-02-15 15:23,72.372,22.42888889
Ambient,2,2023-02-15,15:38,2023-02-15 15:38,73.753,23.19611111
Ambient,2,2023-02-15,15:53,2023-02-15 15:53,73.753,23.19611111
Ambient,2,2023-02-15,16:08,2023-02-15 16:08,74.446,23.58111111
Ambient,2,2023-02-15,16:23,2023-02-15 16:23,74.098,23.38777778
Ambient,2,2023-02-15,16:38,2023-02-15 16:38,73.753,23.19611111
Ambient,2,2023-02-15,16:53,2023-02-15 16:53,73.234,22.90777778
Ambient,2,2023-02-15,17:08,2023-02-15 17:08,72.891,22.71722222
Ambient,2,2023-02-15,17:23,2023-02-15 17:23,72.718,22.62111111
Ambient,2,2023-02-15,17:38,2023-02-15 17:38,73.926,23.29222222
Ambient,2,2023-02-15,17:53,2023-02-15 17:53,73.753,23.19611111
Ambient,2,2023-02-15,18:08,2023-02-15 18:08,73.58,23.1
Ambient,2,2023-02-15,18:23,2023-02-15 18:23,73.58,23.1
Ambient,2,2023-02-15,18:38,2023-02-15 18:38,73.407,23.00388889
Ambient,2,2023-02-15,18:53,2023-02-15 18:53,73.234,22.90777778
Ambient,2,2023-02-15,19:08,2023-02-15 19:08,73.407,23.00388889
Ambient,2,2023-02-15,19:23,2023-02-15 19:23,73.234,22.90777778
Ambient,2,2023-02-15,19:38,2023-02-15 19:38,73.407,23.00388889
Ambient,2,2023-02-15,19:53,2023-02-15 19:53,73.407,23.00388889
Ambient,2,2023-02-15,20:08,2023-02-15 20:08,73.062,22.81222222
Ambient,2,2023-02-15,20:23,2023-02-15 20:23,73.062,22.81222222
Ambient,2,2023-02-15,20:38,2023-02-15 20:38,73.926,23.29222222
Ambient,2,2023-02-15,20:53,2023-02-15 20:53,73.753,23.19611111
Ambient,2,2023-02-15,21:08,2023-02-15 21:08,73.407,23.00388889
Ambient,2,2023-02-15,21:23,2023-02-15 21:23,73.062,22.81222222
Ambient,2,2023-02-15,21:38,2023-02-15 21:38,73.234,22.90777778
Ambient,2,2023-02-15,21:53,2023-02-15 21:53,73.753,23.19611111
Ambient,2,2023-02-15,22:08,2023-02-15 22:08,73.753,23.19611111
Ambient,2,2023-02-15,22:23,2023-02-15 22:23,73.407,23.00388889
Ambient,2,2023-02-15,22:38,2023-02-15 22:38,72.891,22.71722222
Ambient,2,2023-02-15,22:53,2023-02-15 22:53,73.58,23.1
Ambient,2,2023-02-15,23:08,2023-02-15 23:08,73.753,23.19611111
Ambient,2,2023-02-15,23:23,2023-02-15 23:23,73.58,23.1
Ambient,2,2023-02-15,23:38,2023-02-15 23:38,73.234,22.90777778
Ambient,2,2023-02-15,23:53,2023-02-15 23:53,73.234,22.90777778
Ambient,2,2023-02-16,0:08,2023-02-16 00:08,73.234,22.90777778
Ambient,2,2023-02-16,0:23,2023-02-16 00:23,73.407,23.00388889
Ambient,2,2023-02-16,0:38,2023-02-16 00:38,73.234,22.90777778
Ambient,2,2023-02-16,0:53,2023-02-16 00:53,73.234,22.90777778
Ambient,2,2023-02-16,1:08,2023-02-16 01:08,73.234,22.90777778
Ambient,2,2023-02-16,1:23,2023-02-16 01:23,73.58,23.1
Ambient,2,2023-02-16,1:38,2023-02-16 01:38,73.58,23.1
Ambient,2,2023-02-16,1:53,2023-02-16 01:53,73.234,22.90777778
Ambient,2,2023-02-16,2:08,2023-02-16 02:08,73.234,22.90777778
Ambient,2,2023-02-16,2:23,2023-02-16 02:23,73.234,22.90777778
Ambient,2,2023-02-16,2:38,2023-02-16 02:38,73.926,23.29222222
Ambient,2,2023-02-16,2:53,2023-02-16 02:53,73.753,23.19611111
Ambient,2,2023-02-16,3:08,2023-02-16 03:08,73.407,23.00388889
Ambient,2,2023-02-16,3:23,2023-02-16 03:23,72.891,22.71722222
Ambient,2,2023-02-16,3:38,2023-02-16 03:38,73.234,22.90777778
Ambient,2,2023-02-16,3:53,2023-02-16 03:53,73.926,23.29222222
Ambient,2,2023-02-16,4:08,2023-02-16 04:08,73.753,23.19611111
Ambient,2,2023-02-16,4:23,2023-02-16 04:23,73.407,23.00388889
Ambient,2,2023-02-16,4:38,2023-02-16 04:38,72.891,22.71722222
Ambient,2,2023-02-16,4:53,2023-02-16 04:53,73.407,23.00388889
Ambient,2,2023-02-16,5:08,2023-02-16 05:08,73.407,23.00388889
Ambient,2,2023-02-16,5:23,2023-02-16 05:23,73.234,22.90777778
Ambient,2,2023-02-16,5:38,2023-02-16 05:38,73.58,23.1
Ambient,2,2023-02-16,5:53,2023-02-16 05:53,73.407,23.00388889
Ambient,2,2023-02-16,6:08,2023-02-16 06:08,73.062,22.81222222
Ambient,2,2023-02-16,6:23,2023-02-16 06:23,72.891,22.71722222
Ambient,2,2023-02-16,6:38,2023-02-16 06:38,73.58,23.1
Ambient,2,2023-02-16,6:53,2023-02-16 06:53,73.58,23.1
Ambient,2,2023-02-16,7:08,2023-02-16 07:08,73.407,23.00388889
Ambient,2,2023-02-16,7:23,2023-02-16 07:23,73.062,22.81222222
Ambient,2,2023-02-16,7:38,2023-02-16 07:38,73.062,22.81222222
Ambient,2,2023-02-16,7:53,2023-02-16 07:53,73.234,22.90777778
Ambient,2,2023-02-16,8:08,2023-02-16 08:08,73.234,22.90777778
Ambient,2,2023-02-16,8:23,2023-02-16 08:23,73.062,22.81222222
Ambient,2,2023-02-16,8:38,2023-02-16 08:38,73.234,22.90777778
Ambient,2,2023-02-16,8:53,2023-02-16 08:53,73.234,22.90777778
Ambient,2,2023-02-16,9:08,2023-02-16 09:08,72.891,22.71722222
Ambient,2,2023-02-16,9:23,2023-02-16 09:23,72.718,22.62111111
Ambient,2,2023-02-16,9:38,2023-02-16 09:38,72.545,22.525
Ambient,2,2023-02-16,9:53,2023-02-16 09:53,73.926,23.29222222
Ambient,2,2023-02-16,10:08,2023-02-16 10:08,73.926,23.29222222
Ambient,2,2023-02-16,10:23,2023-02-16 10:23,73.58,23.1
Ambient,2,2023-02-16,10:38,2023-02-16 10:38,73.407,23.00388889
Ambient,2,2023-02-16,10:53,2023-02-16 10:53,73.062,22.81222222
Ambient,2,2023-02-16,11:08,2023-02-16 11:08,72.545,22.525
Ambient,2,2023-02-16,11:23,2023-02-16 11:23,72.372,22.42888889
Ambient,2,2023-02-16,11:38,2023-02-16 11:38,73.926,23.29222222
Ambient,2,2023-02-16,11:53,2023-02-16 11:53,73.753,23.19611111
Ambient,2,2023-02-16,12:08,2023-02-16 12:08,74.098,23.38777778
Ambient,2,2023-02-16,12:23,2023-02-16 12:23,73.753,23.19611111
Ambient,2,2023-02-16,12:38,2023-02-16 12:38,73.234,22.90777778
Ambient,2,2023-02-16,12:53,2023-02-16 12:53,72.891,22.71722222
Ambient,2,2023-02-16,13:08,2023-02-16 13:08,72.545,22.525
Ambient,2,2023-02-16,13:23,2023-02-16 13:23,74.271,23.48388889
Ambient,2,2023-02-16,13:38,2023-02-16 13:38,74.271,23.48388889
Ambient,2,2023-02-16,13:53,2023-02-16 13:53,73.753,23.19611111
Ambient,2,2023-02-16,14:08,2023-02-16 14:08,73.234,22.90777778
Ambient,2,2023-02-16,14:23,2023-02-16 14:23,72.891,22.71722222
Ambient,2,2023-02-16,14:38,2023-02-16 14:38,72.545,22.525
Ambient,2,2023-02-16,14:53,2023-02-16 14:53,72.199,22.33277778
Ambient,2,2023-02-16,15:08,2023-02-16 15:08,74.271,23.48388889
Ambient,2,2023-02-16,15:23,2023-02-16 15:23,74.271,23.48388889
Ambient,2,2023-02-16,15:38,2023-02-16 15:38,73.926,23.29222222
Ambient,2,2023-02-16,15:53,2023-02-16 15:53,73.407,23.00388889
Ambient,2,2023-02-16,16:08,2023-02-16 16:08,73.062,22.81222222
Ambient,2,2023-02-16,16:23,2023-02-16 16:23,72.891,22.71722222
Ambient,2,2023-02-16,16:38,2023-02-16 16:38,72.545,22.525
Ambient,2,2023-02-16,16:53,2023-02-16 16:53,72.199,22.33277778
Ambient,2,2023-02-16,17:08,2023-02-16 17:08,73.753,23.19611111
Ambient,2,2023-02-16,17:23,2023-02-16 17:23,74.619,23.67722222
Ambient,2,2023-02-16,17:38,2023-02-16 17:38,74.098,23.38777778
Ambient,2,2023-02-16,17:53,2023-02-16 17:53,73.753,23.19611111
Ambient,2,2023-02-16,18:08,2023-02-16 18:08,73.407,23.00388889
Ambient,2,2023-02-16,18:23,2023-02-16 18:23,73.062,22.81222222
Ambient,2,2023-02-16,18:38,2023-02-16 18:38,72.718,22.62111111
Ambient,2,2023-02-16,18:53,2023-02-16 18:53,72.545,22.525
Ambient,2,2023-02-16,19:08,2023-02-16 19:08,72.199,22.33277778
